age,gender,past_purchases,campaign_variant,ad_source,email_signup,campaign_spend
18,Man,31,A,Facebook,TRUE,119.7
30,Woman,45,B,TikTok,TRUE,154.97
28,Man,44,C,Instagram,TRUE,53.78
48,Man,11,C,Facebook,TRUE,149.83
31,Woman,54,A,Google Search,FALSE,89.52
28,Woman,70,B,Instagram,TRUE,216.68
58,Man,34,B,Google Search,TRUE,283.7
65,Woman,26,A,Google Search,FALSE,361.64
56,Man,0,A,Instagram,FALSE,192.6
18,Man,68,A,TikTok,TRUE,212.51
59,Woman,44,A,Facebook,TRUE,201.6
22,Man,40,A,Instagram,FALSE,56.16
39,Man,56,B,Facebook,TRUE,187.51
51,Man,35,A,Instagram,TRUE,193.71
37,Man,41,B,TikTok,TRUE,100.96
38,Woman,47,A,TikTok,TRUE,151.54
42,Woman,62,A,TikTok,FALSE,119.41
46,Man,29,B,TikTok,TRUE,153.19
46,Non-Binary,52,A,Google Search,FALSE,184.32
18,Woman,57,B,Google Search,TRUE,101.22
37,Woman,59,C,TikTok,TRUE,246.5
44,Man,33,C,Instagram,TRUE,175.29
49,Woman,34,A,Instagram,TRUE,237.74
35,Man,13,B,Instagram,FALSE,113.37
29,Woman,32,B,Instagram,TRUE,175.65
19,Man,45,B,Instagram,FALSE,146.34
29,Woman,40,C,Facebook,FALSE,166.94
38,Woman,61,B,Google Search,TRUE,300.87
30,Woman,60,B,TikTok,TRUE,144.39
49,Man,21,C,Facebook,TRUE,124.84
46,Man,26,C,TikTok,TRUE,170.65
18,Woman,68,C,Google Search,TRUE,181.91
45,Woman,36,B,Instagram,TRUE,334.28
48,Non-Binary,50,C,Instagram,TRUE,331.03
36,Woman,50,C,Google Search,TRUE,221.57
40,Woman,53,A,Google Search,TRUE,220.69
34,Woman,51,A,Instagram,TRUE,168.69
36,Woman,68,C,Instagram,FALSE,175.46
25,Man,68,A,Google Search,TRUE,176.92
46,Man,34,B,Instagram,TRUE,209.74
22,Man,40,C,Facebook,FALSE,43.9
31,Man,45,C,Google Search,TRUE,108.64
26,Woman,35,A,Facebook,TRUE,62.26
27,Woman,66,C,TikTok,TRUE,130.37
34,Man,34,A,TikTok,TRUE,81.09
33,Non-Binary,55,A,TikTok,FALSE,36.24
30,Non-Binary,69,B,Google Search,TRUE,299.33
36,Woman,61,A,TikTok,FALSE,111.98
18,Man,52,B,Google Search,FALSE,61.68
42,Man,33,A,Google Search,TRUE,150.47
49,Woman,12,A,Instagram,TRUE,273.62
21,Man,69,A,Google Search,TRUE,54.02
19,Woman,73,C,TikTok,TRUE,94.11
73,Man,50,B,Google Search,TRUE,436.25
44,Man,29,A,Facebook,TRUE,142.3
41,Man,48,C,Facebook,TRUE,163.15
37,Man,34,C,Google Search,TRUE,199.76
47,Man,20,B,TikTok,TRUE,216.45
41,Woman,41,B,Facebook,TRUE,247.9
32,Woman,64,A,Google Search,FALSE,153.54
34,Man,30,B,Instagram,TRUE,208.25
35,Woman,62,A,Instagram,TRUE,174.06
35,Woman,59,A,TikTok,FALSE,76.73
29,Non-Binary,79,C,Facebook,FALSE,156.08
56,Man,1,A,TikTok,TRUE,166.78
41,Woman,68,A,Instagram,TRUE,177.38
28,Woman,22,C,Instagram,TRUE,196.66
49,Man,37,B,TikTok,FALSE,83.99
45,Woman,45,C,Google Search,FALSE,328.77
38,Woman,53,A,Facebook,TRUE,162.85
46,Man,18,A,Facebook,TRUE,132.07
26,Man,62,C,Facebook,TRUE,72.8
37,Woman,52,C,Facebook,TRUE,125.57
25,Woman,51,B,TikTok,FALSE,141.85
22,Woman,46,C,Facebook,TRUE,75.59
35,Man,42,B,Facebook,TRUE,201.65
43,Woman,42,B,Instagram,FALSE,280.74
26,Man,64,C,Facebook,TRUE,75.01
37,Non-Binary,39,A,Facebook,TRUE,149.76
18,Man,63,A,Facebook,TRUE,0
33,Woman,58,B,Instagram,FALSE,174.66
58,Woman,15,A,Facebook,TRUE,251.83
23,Woman,61,A,Instagram,TRUE,143.78
22,Other,52,B,Instagram,FALSE,127.15
37,Woman,74,A,Facebook,TRUE,167.27
48,Man,35,A,TikTok,TRUE,125.47
59,Woman,23,B,Instagram,FALSE,392
80,Woman,28,A,TikTok,TRUE,270.04
52,Woman,34,A,Instagram,TRUE,233.16
50,Man,5,B,TikTok,TRUE,192.64
70,Man,27,A,Facebook,TRUE,201.39
35,Man,45,A,Facebook,TRUE,25.98
37,Man,58,A,Facebook,FALSE,34.92
44,Man,30,A,TikTok,FALSE,110.64
19,Man,52,C,Instagram,TRUE,83.94
18,Man,36,B,Google Search,FALSE,153.08
67,Man,23,C,TikTok,FALSE,197.19
31,Woman,49,A,TikTok,FALSE,52.26
33,Man,25,A,TikTok,FALSE,109.26
25,Man,45,A,Facebook,TRUE,128.12
42,Woman,34,A,Instagram,FALSE,260.52
49,Man,10,C,Facebook,FALSE,198.62
37,Man,26,B,Facebook,FALSE,91.65
40,Woman,35,B,TikTok,FALSE,144.77
54,Man,47,A,Facebook,FALSE,85.05
40,Woman,52,C,Google Search,FALSE,285
32,Other,50,C,Google Search,TRUE,185.74
39,Man,38,B,TikTok,TRUE,206.78
27,Man,36,C,Instagram,FALSE,70.5
42,Woman,20,C,Facebook,TRUE,236.26
27,Woman,84,B,Instagram,TRUE,223.88
61,Man,48,C,Facebook,TRUE,261.04
18,Man,55,B,Google Search,TRUE,96.06
46,Non-Binary,40,B,Google Search,FALSE,287.04
33,Woman,52,C,Facebook,TRUE,127.58
70,Non-Binary,40,C,Google Search,TRUE,591.71
36,Man,24,B,Instagram,TRUE,153.27
47,Man,36,C,Instagram,FALSE,249.67
46,Woman,47,C,TikTok,FALSE,141.15
44,Non-Binary,6,A,Google Search,TRUE,233.86
48,Man,23,A,TikTok,FALSE,136.85
70,Man,11,A,Instagram,TRUE,269.51
54,Woman,24,A,Facebook,FALSE,195.94
43,Woman,22,B,Facebook,FALSE,200.51
67,Man,25,A,TikTok,FALSE,127.37
49,Woman,28,C,Facebook,TRUE,265.58
50,Non-Binary,64,A,Facebook,TRUE,171.86
59,Woman,46,A,Google Search,TRUE,331.1
42,Man,70,B,Instagram,FALSE,150.64
51,Woman,41,A,Instagram,FALSE,260.83
36,Man,33,B,TikTok,TRUE,151.86
42,Man,31,A,Instagram,TRUE,160.47
41,Man,41,C,Facebook,TRUE,127.63
30,Non-Binary,77,B,Facebook,TRUE,227.4
71,Woman,26,C,TikTok,TRUE,385.95
32,Woman,37,C,Facebook,TRUE,187.65
35,Woman,46,C,Google Search,TRUE,248.61
60,Other,34,C,Instagram,FALSE,405.01
40,Man,55,A,Instagram,FALSE,102.78
58,Woman,2,C,Facebook,FALSE,259.75
31,Man,28,C,TikTok,TRUE,22.05
40,Woman,42,C,Facebook,TRUE,238.44
36,Woman,47,A,Google Search,FALSE,183.94
25,Non-Binary,63,A,Google Search,TRUE,120
35,Man,54,A,Facebook,TRUE,107.12
30,Woman,88,A,TikTok,TRUE,124.12
53,Woman,33,B,Google Search,FALSE,398.96
36,Woman,35,A,Google Search,FALSE,144.92
39,Woman,51,A,Google Search,FALSE,160.82
28,Man,38,A,Google Search,TRUE,112.06
43,Man,35,B,Instagram,TRUE,164.14
18,Woman,62,C,Google Search,FALSE,59.03
18,Man,39,C,Facebook,TRUE,79.52
68,Man,7,C,TikTok,TRUE,189.61
51,Man,3,C,Facebook,TRUE,168.05
50,Woman,31,A,Facebook,FALSE,235.79
18,Woman,67,C,Instagram,TRUE,118.56
50,Woman,38,A,Facebook,TRUE,208.81
48,Man,39,A,Instagram,FALSE,226.06
39,Woman,61,B,Facebook,TRUE,224.15
52,Man,48,B,TikTok,FALSE,142.68
57,Man,44,C,Instagram,TRUE,306.9
38,Man,43,A,Instagram,TRUE,94.26
69,Man,19,B,Facebook,TRUE,263.29
55,Man,18,B,Facebook,TRUE,221.13
58,Non-Binary,26,A,Facebook,FALSE,213.05
35,Woman,51,C,Facebook,TRUE,205.5
38,Man,26,B,Facebook,TRUE,115.99
26,Woman,55,C,TikTok,TRUE,127.32
46,Woman,29,A,TikTok,TRUE,269.16
44,Man,36,B,Facebook,FALSE,121.64
41,Man,39,B,TikTok,TRUE,174.89
30,Man,27,B,Instagram,TRUE,126.15
37,Woman,20,C,TikTok,TRUE,200.12
70,Man,0,A,Facebook,FALSE,236.98
26,Woman,90,A,Google Search,TRUE,104.39
34,Man,27,C,TikTok,FALSE,54.97
19,Woman,71,C,Google Search,TRUE,105.2
21,Woman,73,C,Instagram,TRUE,131.76
36,Man,32,B,Google Search,TRUE,228.03
34,Woman,45,A,Google Search,TRUE,145.15
31,Woman,46,B,Instagram,TRUE,217.29
28,Man,20,A,TikTok,TRUE,100.22
37,Woman,36,C,Instagram,TRUE,214.11
57,Woman,16,A,Facebook,FALSE,169.81
35,Man,32,A,TikTok,FALSE,76.81
21,Woman,56,B,Google Search,FALSE,88.4
24,Man,46,A,TikTok,TRUE,80.97
18,Man,47,A,Facebook,FALSE,48.77
18,Man,56,C,Instagram,TRUE,67.7
29,Woman,52,A,Instagram,TRUE,172.08
25,Woman,61,B,Google Search,TRUE,248.07
23,Woman,65,A,TikTok,TRUE,11.35
70,Man,8,A,Facebook,TRUE,185.21
66,Woman,44,A,Instagram,FALSE,287.33
78,Woman,20,B,Google Search,TRUE,663.64
52,Man,29,B,Facebook,TRUE,244.43
38,Man,44,C,TikTok,TRUE,125.05
24,Man,27,B,Google Search,TRUE,103.25
23,Woman,65,A,Instagram,TRUE,69.41
33,Woman,65,A,Facebook,FALSE,186.86
59,Man,8,B,Facebook,FALSE,218.91
50,Man,15,A,Google Search,TRUE,189.83
53,Woman,23,A,Facebook,FALSE,103.79
37,Man,57,C,Google Search,FALSE,161.97
18,Woman,61,B,Facebook,TRUE,148.24
45,Woman,70,B,Instagram,TRUE,321.78
37,Man,21,B,TikTok,FALSE,95.2
35,Man,22,B,Facebook,TRUE,129.43
73,Woman,1,A,Facebook,TRUE,305.18
53,Man,18,A,Google Search,TRUE,152.04
37,Man,30,C,Facebook,TRUE,46.59
18,Woman,77,A,TikTok,TRUE,56.23
36,Other,39,B,TikTok,FALSE,151.52
55,Non-Binary,37,B,Instagram,TRUE,424.12
46,Man,35,C,Facebook,TRUE,199.28
44,Man,28,B,Instagram,TRUE,254.72
56,Man,22,A,TikTok,TRUE,118.7
37,Woman,81,A,TikTok,FALSE,124.69
35,Other,38,C,Instagram,TRUE,221.34
36,Woman,79,A,Instagram,FALSE,153.43
51,Man,31,A,Google Search,FALSE,185.53
36,Non-Binary,37,B,TikTok,TRUE,230.24
51,Non-Binary,6,C,TikTok,TRUE,296.1
22,Woman,59,C,Facebook,TRUE,132.21
21,Man,53,C,Facebook,TRUE,100.87
42,Woman,59,A,Facebook,TRUE,213.15
51,Woman,44,A,Facebook,FALSE,218.33
34,Man,33,C,Facebook,FALSE,75.12
31,Man,21,C,Instagram,TRUE,98.4
18,Man,58,B,Facebook,TRUE,72.54
46,Man,46,C,TikTok,TRUE,155.01
26,Man,14,C,Facebook,TRUE,96.49
46,Woman,32,A,Instagram,TRUE,226.07
61,Man,13,B,TikTok,TRUE,173.81
33,Woman,56,B,Facebook,TRUE,258.87
50,Man,30,A,Facebook,TRUE,194.39
38,Man,42,C,Facebook,TRUE,255.52
46,Man,57,C,Facebook,TRUE,217.27
23,Woman,65,C,TikTok,TRUE,111.74
46,Man,60,B,Facebook,TRUE,166.75
60,Man,15,C,Instagram,TRUE,259.65
67,Other,31,C,Facebook,TRUE,293.77
22,Woman,80,B,Google Search,TRUE,130.43
48,Woman,66,C,Facebook,TRUE,258.22
32,Woman,62,B,Google Search,FALSE,239.81
48,Woman,46,C,Instagram,TRUE,234.34
37,Man,16,B,Google Search,FALSE,174.58
36,Man,43,A,Instagram,TRUE,170.48
50,Non-Binary,71,C,Facebook,TRUE,326.07
51,Other,25,A,Facebook,TRUE,151.34
44,Woman,20,C,Instagram,FALSE,287.98
47,Man,45,A,TikTok,TRUE,123.3
46,Woman,36,C,TikTok,TRUE,251.11
44,Woman,13,A,Facebook,FALSE,215.15
41,Man,23,C,Facebook,TRUE,152.02
54,Man,0,B,Google Search,TRUE,370.82
51,Man,21,B,Instagram,TRUE,309.66
52,Woman,33,A,Google Search,TRUE,271.04
57,Non-Binary,31,C,Instagram,TRUE,452.7
48,Woman,56,C,Facebook,TRUE,185.15
38,Man,47,A,Facebook,TRUE,160.2
24,Man,70,B,Instagram,TRUE,119.18
33,Man,66,A,TikTok,FALSE,47.79
27,Woman,53,A,Google Search,FALSE,148.46
36,Woman,59,C,Instagram,TRUE,244.51
32,Woman,63,A,Google Search,FALSE,156.88
37,Woman,49,B,Instagram,TRUE,235.05
25,Woman,47,C,Instagram,FALSE,134.77
31,Man,57,A,Facebook,TRUE,107.68
45,Woman,27,C,Instagram,TRUE,353.29
43,Man,39,C,Instagram,TRUE,149.83
34,Woman,52,C,Facebook,TRUE,195.57
55,Woman,39,A,TikTok,TRUE,124.02
18,Man,41,A,Google Search,TRUE,83.22
47,Man,40,A,Instagram,TRUE,199.34
64,Man,28,A,Facebook,TRUE,174.96
34,Man,41,C,Facebook,TRUE,123.64
46,Woman,32,B,TikTok,TRUE,237.07
32,Woman,55,A,Google Search,TRUE,151.42
40,Man,28,A,Facebook,FALSE,141.01
52,Non-Binary,19,A,Facebook,FALSE,145.29
26,Woman,44,B,Facebook,FALSE,148.01
32,Non-Binary,43,C,Facebook,TRUE,171.72
48,Man,12,C,TikTok,FALSE,98.3
46,Man,27,A,TikTok,TRUE,186
52,Woman,40,A,Instagram,TRUE,222.96
59,Man,8,C,Instagram,TRUE,234.84
52,Woman,55,A,Facebook,FALSE,150.67
24,Man,13,B,Instagram,FALSE,116.81
42,Man,21,A,Instagram,FALSE,86.9
34,Man,52,B,Facebook,TRUE,151.23
40,Woman,64,B,Facebook,FALSE,183.08
54,Woman,40,B,Google Search,FALSE,355.22
44,Man,30,C,Google Search,TRUE,243.59
42,Man,54,C,Google Search,TRUE,182.7
38,Woman,33,A,TikTok,TRUE,101.6
46,Man,28,B,Facebook,TRUE,150.17
22,Man,25,C,Facebook,TRUE,83.76
34,Man,45,A,Instagram,TRUE,190.43
64,Non-Binary,23,B,Facebook,FALSE,373.54
49,Woman,49,A,Facebook,TRUE,268.75
26,Man,58,C,Google Search,TRUE,119.75
22,Woman,79,A,Google Search,TRUE,164.01
26,Man,46,C,Facebook,FALSE,47.15
49,Woman,37,A,Facebook,TRUE,120.17
46,Man,38,A,Google Search,TRUE,174.43
31,Woman,71,C,TikTok,TRUE,167.01
34,Woman,64,C,Facebook,TRUE,148.84
55,Man,21,A,Google Search,FALSE,157.07
35,Man,15,A,Facebook,TRUE,90.97
39,Woman,49,B,Facebook,TRUE,184.64
45,Woman,62,C,TikTok,TRUE,185.93
37,Other,59,A,Google Search,FALSE,168.08
29,Man,35,B,Instagram,TRUE,106.84
34,Man,19,A,TikTok,TRUE,127.52
24,Man,76,C,Google Search,TRUE,165.54
47,Man,47,B,Instagram,FALSE,157.34
60,Man,11,B,Facebook,FALSE,218.25
44,Woman,41,C,Google Search,TRUE,300.98
52,Woman,33,A,Instagram,TRUE,331.04
30,Woman,58,C,Google Search,TRUE,240.88
38,Man,51,B,Facebook,FALSE,136.06
38,Woman,37,A,Google Search,TRUE,169.6
19,Man,49,B,Google Search,FALSE,76.82
41,Woman,36,C,TikTok,FALSE,165.43
47,Woman,55,C,Facebook,TRUE,283.19
50,Woman,64,C,Google Search,TRUE,360.95
60,Woman,20,A,Facebook,FALSE,199.72
18,Woman,58,C,Facebook,FALSE,149.61
49,Non-Binary,50,A,Instagram,FALSE,231.57
51,Other,55,B,TikTok,TRUE,132.8
37,Man,46,A,Facebook,TRUE,99.42
49,Man,33,B,Facebook,FALSE,276.63
19,Man,32,B,TikTok,TRUE,86.2
43,Woman,2,A,Instagram,FALSE,202.46
18,Man,28,C,Instagram,TRUE,125.6
45,Man,3,C,Instagram,TRUE,195.33
64,Man,26,B,Google Search,TRUE,380.52
63,Man,21,A,Facebook,TRUE,145.59
18,Other,54,A,Facebook,FALSE,70.05
48,Man,42,A,TikTok,TRUE,142.28
35,Man,37,A,Instagram,TRUE,190.91
40,Woman,67,B,Google Search,FALSE,282.64
18,Man,40,A,Google Search,TRUE,39.51
46,Man,32,C,Facebook,TRUE,235.46
32,Man,39,A,Instagram,FALSE,120.44
46,Man,9,A,Google Search,TRUE,142.75
37,Man,57,B,Facebook,FALSE,167.99
25,Woman,34,C,Facebook,TRUE,74.49
45,Man,64,C,TikTok,TRUE,102.66
49,Man,23,A,TikTok,TRUE,65.77
41,Woman,45,B,Instagram,TRUE,229.83
49,Man,33,B,Google Search,FALSE,254.01
33,Woman,43,B,Facebook,TRUE,133.01
59,Man,47,C,Instagram,FALSE,279.52
35,Man,34,A,Google Search,TRUE,181.46
31,Man,50,B,TikTok,TRUE,86.45
56,Woman,27,B,Google Search,TRUE,399.95
57,Woman,11,A,Instagram,TRUE,297.96
50,Man,5,B,Instagram,TRUE,231.38
43,Man,6,A,Facebook,FALSE,160.12
64,Woman,42,C,Facebook,TRUE,281.61
25,Woman,53,A,Instagram,FALSE,116.91
57,Man,28,C,TikTok,TRUE,207.77
66,Man,14,A,Facebook,TRUE,154.52
41,Woman,46,B,Facebook,FALSE,192.03
49,Non-Binary,61,C,Facebook,FALSE,278.69
49,Man,42,B,Google Search,FALSE,216.47
58,Other,47,A,Facebook,TRUE,157.85
27,Woman,67,B,Instagram,FALSE,151.7
53,Woman,49,B,Google Search,FALSE,328.83
18,Woman,47,B,Google Search,FALSE,109.99
71,Woman,7,C,Facebook,TRUE,386.16
31,Man,28,C,Google Search,FALSE,113.38
35,Other,24,A,Google Search,TRUE,110.51
44,Woman,34,C,Facebook,TRUE,243.75
21,Man,47,A,TikTok,TRUE,35.19
36,Other,38,A,Facebook,TRUE,111.91
41,Man,52,B,TikTok,FALSE,137.52
35,Woman,58,A,Instagram,FALSE,146.38
70,Non-Binary,11,A,Facebook,TRUE,297.39
18,Man,43,A,TikTok,TRUE,0
38,Man,54,C,Google Search,TRUE,119.42
58,Man,0,A,Facebook,TRUE,133.32
27,Man,39,A,Google Search,TRUE,69.97
38,Man,31,A,Facebook,TRUE,91.99
69,Man,8,C,Google Search,TRUE,393.08
18,Woman,65,B,Facebook,FALSE,72.34
28,Man,19,C,Instagram,FALSE,109.03
22,Man,29,B,Facebook,TRUE,119.42
49,Man,46,B,Instagram,FALSE,259.78
27,Non-Binary,81,C,Google Search,TRUE,208.44
47,Non-Binary,24,C,Google Search,FALSE,323.87
30,Woman,44,C,Instagram,TRUE,237.54
38,Woman,56,A,Facebook,FALSE,123.42
53,Woman,45,A,Google Search,TRUE,379.49
42,Man,12,C,Instagram,TRUE,259.29
18,Non-Binary,81,C,Google Search,TRUE,117.9
32,Woman,79,C,TikTok,FALSE,109.56
51,Man,24,A,Instagram,FALSE,207.71
68,Man,5,A,Facebook,TRUE,173.17
23,Man,52,A,TikTok,TRUE,0
37,Woman,71,B,Instagram,FALSE,216.09
39,Woman,58,A,Facebook,TRUE,231.11
29,Man,31,C,Facebook,TRUE,160.55
19,Man,42,A,Facebook,TRUE,13.32
68,Man,8,A,Facebook,TRUE,165.36
62,Woman,18,A,Instagram,TRUE,305.54
19,Man,49,C,Facebook,TRUE,96.63
18,Woman,69,B,TikTok,TRUE,80.82
36,Man,30,A,TikTok,TRUE,112.92
46,Woman,31,B,Facebook,FALSE,231.86
38,Man,26,A,Instagram,TRUE,151.47
57,Man,10,C,Google Search,TRUE,321.08
36,Man,32,C,Google Search,FALSE,187.81
23,Woman,56,C,TikTok,FALSE,118.05
63,Woman,41,A,TikTok,TRUE,210.75
36,Man,45,B,TikTok,TRUE,66.87
36,Woman,89,C,Facebook,FALSE,196.94
36,Woman,45,B,Google Search,TRUE,300.67
41,Man,30,A,TikTok,TRUE,60.63
18,Woman,49,C,Google Search,TRUE,125.33
50,Man,32,A,Facebook,TRUE,136.12
51,Man,32,B,Instagram,TRUE,269.71
49,Woman,28,A,Facebook,FALSE,176.03
34,Non-Binary,37,A,Google Search,FALSE,186.29
41,Woman,67,C,Instagram,FALSE,219.51
18,Woman,100,C,TikTok,TRUE,117.52
45,Woman,40,A,Facebook,FALSE,140.56
28,Man,44,C,Facebook,FALSE,95.85
60,Woman,33,C,Google Search,FALSE,360.21
26,Non-Binary,66,B,Facebook,TRUE,99
18,Woman,74,A,Instagram,FALSE,81.01
43,Woman,38,A,TikTok,TRUE,96.56
18,Man,15,B,Google Search,TRUE,45.93
26,Man,61,A,Instagram,TRUE,31.73
52,Other,34,C,Google Search,TRUE,321.7
68,Woman,26,B,TikTok,TRUE,351.05
36,Man,22,A,TikTok,TRUE,91.42
55,Man,26,C,Facebook,TRUE,198.95
19,Man,49,A,TikTok,TRUE,0
66,Woman,28,A,Google Search,FALSE,323.2
40,Woman,49,A,Facebook,TRUE,202.2
28,Woman,44,A,Google Search,FALSE,156.64
46,Other,43,A,Facebook,TRUE,121.46
28,Man,45,A,Google Search,TRUE,75.1
41,Man,32,A,TikTok,FALSE,132.91
42,Man,29,C,TikTok,TRUE,87.82
58,Woman,51,C,Google Search,TRUE,494.73
32,Man,34,B,Facebook,TRUE,74.68
34,Woman,54,A,TikTok,TRUE,92.55
42,Woman,52,A,Instagram,FALSE,136.87
53,Man,40,A,Instagram,TRUE,123.51
68,Woman,34,B,TikTok,FALSE,311.83
64,Man,13,C,TikTok,TRUE,225.74
54,Woman,29,C,Instagram,TRUE,325.43
18,Man,65,C,Google Search,TRUE,161.12
54,Man,24,C,Facebook,TRUE,274.97
51,Non-Binary,53,B,Google Search,TRUE,414.27
30,Woman,26,C,Google Search,TRUE,223.92
32,Woman,60,C,Google Search,FALSE,245.07
19,Man,48,A,Facebook,TRUE,0
40,Woman,50,B,Instagram,TRUE,321.47
41,Man,25,A,Facebook,TRUE,75.89
18,Woman,30,C,TikTok,TRUE,10.79
18,Man,61,A,Facebook,TRUE,58.37
43,Man,8,C,Google Search,TRUE,258.66
25,Man,32,A,Instagram,FALSE,140.77
36,Man,35,C,Instagram,TRUE,206.68
55,Woman,33,C,Facebook,TRUE,358.09
34,Man,37,C,Instagram,TRUE,44.1
42,Woman,45,A,Instagram,FALSE,246.84
49,Man,44,B,Facebook,TRUE,244.47
23,Man,44,C,Google Search,TRUE,94.64
59,Woman,38,A,Instagram,TRUE,324.91
54,Man,0,B,Facebook,TRUE,212.42
59,Man,25,B,Instagram,TRUE,311.08
34,Woman,51,B,Instagram,TRUE,274.14
18,Woman,72,C,Facebook,TRUE,63.09
48,Woman,31,B,TikTok,TRUE,269
49,Woman,55,A,TikTok,FALSE,105.76
78,Woman,17,C,Instagram,FALSE,527.53
66,Woman,21,C,TikTok,TRUE,382.56
33,Man,32,A,TikTok,TRUE,80.95
25,Non-Binary,78,A,Facebook,TRUE,98.71
49,Woman,12,A,Instagram,TRUE,211.52
70,Man,1,C,Google Search,TRUE,417.26
22,Man,25,B,Instagram,TRUE,65.3
28,Woman,78,B,Instagram,FALSE,177.52
66,Woman,38,B,Facebook,FALSE,336.83
68,Man,0,B,Facebook,TRUE,315.03
43,Woman,39,B,TikTok,TRUE,203.41
18,Man,63,A,Google Search,TRUE,64.37
32,Woman,68,A,Facebook,TRUE,70.79
58,Man,48,C,Google Search,FALSE,269.82
72,Woman,19,A,Facebook,TRUE,248.57
40,Woman,58,B,Instagram,TRUE,274.18
31,Man,42,A,Instagram,FALSE,86.33
45,Man,38,C,Facebook,TRUE,200.11
42,Woman,33,C,Instagram,TRUE,302.99
26,Woman,54,A,Facebook,TRUE,82.39
49,Man,32,A,Instagram,TRUE,119.2
61,Woman,59,A,Google Search,TRUE,326.01
40,Man,35,A,TikTok,TRUE,124.71
49,Man,42,B,Google Search,TRUE,290.59
44,Man,39,A,TikTok,FALSE,138.48
47,Man,13,A,Google Search,FALSE,168.18
37,Woman,25,C,Facebook,TRUE,172.83
58,Woman,46,A,TikTok,TRUE,208.01
43,Man,50,C,Facebook,FALSE,88.46
32,Man,14,A,Instagram,FALSE,36.9
49,Woman,48,B,TikTok,TRUE,267.29
54,Woman,55,B,Facebook,TRUE,349.06
39,Man,14,A,Google Search,TRUE,107.69
18,Woman,58,A,Facebook,TRUE,92.3
65,Man,45,B,Google Search,FALSE,349.25
29,Man,51,B,Google Search,FALSE,135
35,Non-Binary,41,A,TikTok,FALSE,185.52
64,Man,11,A,Google Search,FALSE,236.45
18,Woman,50,C,Google Search,TRUE,59.11
23,Woman,54,C,TikTok,TRUE,140.64
29,Man,55,B,Google Search,TRUE,163.26
20,Woman,50,C,Facebook,TRUE,154.17
57,Man,19,A,Facebook,TRUE,160.91
59,Man,38,B,Facebook,TRUE,201.45
48,Woman,27,A,Instagram,FALSE,188.15
33,Other,32,A,TikTok,TRUE,154.66
34,Man,56,C,Facebook,TRUE,124.58
31,Woman,52,C,TikTok,FALSE,95.06
32,Woman,44,A,Facebook,TRUE,186.95
47,Woman,48,C,Instagram,TRUE,291.68
54,Other,39,A,Facebook,TRUE,173.22
33,Woman,33,C,Facebook,TRUE,169.64
45,Man,57,A,Google Search,TRUE,172.59
18,Woman,50,B,Facebook,FALSE,73.82
41,Woman,47,C,Facebook,TRUE,221.2
27,Woman,64,A,Facebook,TRUE,124.65
56,Woman,58,B,Instagram,TRUE,377
58,Woman,38,C,Instagram,TRUE,396.32
18,Woman,84,B,Instagram,TRUE,157.08
54,Man,27,A,TikTok,FALSE,129.55
32,Woman,55,A,Facebook,TRUE,98.84
38,Woman,31,C,Instagram,TRUE,222.29
53,Woman,71,C,Google Search,TRUE,453.76
50,Woman,42,A,Google Search,TRUE,281.38
28,Woman,81,C,TikTok,TRUE,116.66
45,Woman,46,A,Facebook,TRUE,122.85
33,Man,26,C,Instagram,TRUE,111
59,Man,39,A,Facebook,TRUE,202
18,Woman,78,C,Google Search,TRUE,156.71
52,Woman,27,B,Facebook,FALSE,223.29
61,Man,14,A,Facebook,TRUE,173.93
18,Woman,84,A,TikTok,TRUE,70.73
50,Man,18,C,Instagram,TRUE,294.23
35,Woman,42,A,Facebook,FALSE,111.59
42,Man,9,A,TikTok,FALSE,107.52
36,Man,48,A,Google Search,FALSE,175.24
50,Man,33,C,TikTok,TRUE,153.33
54,Woman,24,B,Google Search,TRUE,462.56
49,Man,22,C,Google Search,FALSE,317.47
38,Man,39,C,TikTok,FALSE,110.24
34,Woman,48,A,TikTok,FALSE,106.27
38,Man,25,A,TikTok,FALSE,50.39
37,Man,67,B,TikTok,FALSE,116.55
43,Woman,46,C,Facebook,FALSE,200.54
28,Man,57,C,TikTok,FALSE,81.23
49,Woman,46,C,TikTok,TRUE,197.49
25,Man,37,A,Instagram,TRUE,49.2
18,Man,45,C,Google Search,TRUE,139.05
44,Man,32,C,Facebook,TRUE,87.57
46,Woman,38,A,Google Search,TRUE,232.68
55,Woman,20,A,Instagram,TRUE,239.07
51,Man,46,B,Google Search,TRUE,197.56
43,Man,20,B,Facebook,FALSE,178.38
50,Woman,24,C,Google Search,TRUE,385.75
25,Man,67,C,TikTok,TRUE,111.94
23,Man,58,C,Instagram,TRUE,139.97
22,Woman,54,A,TikTok,TRUE,105.92
41,Man,46,A,TikTok,TRUE,135.29
50,Woman,56,B,Instagram,TRUE,411
54,Woman,0,A,TikTok,TRUE,172.05
62,Woman,25,C,Facebook,FALSE,246.39
45,Man,23,A,Google Search,TRUE,209.99
38,Woman,48,A,TikTok,FALSE,123.03
30,Man,52,A,Instagram,TRUE,70.58
44,Man,54,A,TikTok,FALSE,108.73
39,Man,45,A,Facebook,TRUE,118.54
35,Woman,50,C,TikTok,TRUE,159.19
30,Man,40,C,Google Search,TRUE,224.91
25,Man,65,B,Google Search,TRUE,150.01
